copyid,bookid,status
7369,6590,out of stock
7370,6591,borrowed
7371,6592,out of stock
7372,6593,borrowed
7373,6594,out of stock
7374,6595,available
7375,6596,borrowed
7376,6597,borrowed
7377,6598,out of stock
7378,6599,available
7379,6600,borrowed
7380,6601,borrowed
7381,6602,borrowed
7382,6603,available
7383,6604,available
7384,6605,borrowed
7385,6606,out of stock
7386,6607,available
7387,6608,out of stock
7388,6609,out of stock
7389,6610,out of stock
7390,6611,out of stock
7391,6612,out of stock
7392,6613,available
7393,6614,out of stock
7394,6615,available
7395,6616,borrowed
7396,6617,out of stock
7397,6618,available
7398,6619,available
7399,6620,out of stock
7400,6621,out of stock
7401,6622,available
7402,6623,borrowed
7403,6624,borrowed
7404,6625,borrowed
7405,6626,borrowed
7406,6627,available
7407,6628,out of stock
7408,6629,out of stock
7409,6630,out of stock
7410,6631,out of stock
7411,6632,borrowed
7412,6633,out of stock
7413,6634,out of stock
7414,6635,out of stock
7415,6636,out of stock
7416,6637,borrowed
7417,6638,borrowed
7418,6639,borrowed
7419,6640,out of stock
7420,6641,available
7421,6642,borrowed
7422,6643,borrowed
7423,6644,available
7424,6645,out of stock
7425,6646,out of stock
7426,6647,borrowed
7427,6648,borrowed
7428,6649,borrowed
7429,6650,out of stock
7430,6651,borrowed
7431,6652,available
7432,6653,available
7433,6654,out of stock
7434,6655,available
7435,6656,borrowed
7436,6657,borrowed
7437,6658,borrowed
7438,6659,out of stock
7439,6660,available
7440,6661,out of stock
7441,6662,out of stock
7442,6663,available
7443,6664,available
7444,6665,out of stock
7445,6666,out of stock
7446,6667,out of stock
7447,6668,out of stock
7448,6669,out of stock
7449,6670,out of stock
7450,6671,available
7451,6672,available
7452,6673,out of stock
7453,6674,borrowed
7454,6675,available
7455,6676,out of stock
7456,6677,borrowed
7457,6678,out of stock
7458,6679,out of stock
7459,6680,available
7460,6681,borrowed
7461,6682,borrowed
7462,6683,borrowed
7463,6684,available
7464,6685,out of stock
7465,6686,out of stock
7466,6687,borrowed
7467,6688,borrowed
7468,6689,out of stock
7469,6690,borrowed
7470,6691,out of stock
7471,6692,borrowed
7472,6693,borrowed
7473,6694,out of stock
7474,6695,available
7475,6696,out of stock
7476,6697,available
7477,6698,available
7478,6699,available
7479,6700,available
7480,6701,available
7481,6702,borrowed
7482,6703,out of stock
7483,6704,borrowed
7484,6705,available
7485,6706,out of stock
7486,6707,borrowed
7487,6708,borrowed
7488,6709,available
7489,6710,borrowed
7490,6711,out of stock
7491,6712,available
7492,6713,available
7493,6714,borrowed
7494,6715,available
7495,6716,available
7496,6717,out of stock
7497,6718,available
7498,6719,available
7499,6720,out of stock
7500,6721,out of stock
7501,6722,available
7502,6723,out of stock
7503,6724,borrowed
7504,6725,borrowed
7505,6726,available
7506,6727,available
7507,6728,borrowed
7508,6729,out of stock
7509,6730,out of stock
7510,6731,available
7511,6732,out of stock
7512,6733,out of stock
7513,6734,borrowed
7514,6735,available
7515,6736,borrowed
7516,6737,borrowed
7517,6738,borrowed
7518,6739,out of stock
7519,6740,available
7520,6741,available
7521,6742,available
7522,6743,out of stock
7523,6744,out of stock
7524,6745,borrowed
7525,6746,out of stock
7526,6747,out of stock
7527,6748,borrowed
7528,6749,available
7529,6750,available
7530,6751,borrowed
7531,6752,out of stock
7532,6753,available
7533,6754,borrowed
7534,6755,out of stock
7535,6756,available
7536,6757,available
7537,6758,borrowed
7538,6759,available
7539,6760,available
7540,6761,available
7541,6762,borrowed
7542,6763,borrowed
7543,6764,borrowed
7544,6765,borrowed
7545,6766,available
7546,6767,borrowed
7547,6768,borrowed
7548,6769,available
7549,6770,out of stock
7550,6771,out of stock
7551,6772,available
7552,6773,borrowed
7553,6774,out of stock
7554,6775,available
7555,6776,borrowed
7556,6777,out of stock
7557,6778,borrowed
7558,6779,out of stock
7559,6780,available
7560,6781,available
7561,6782,out of stock
7562,6783,available
7563,6784,borrowed
7564,6785,out of stock
7565,6786,out of stock
7566,6787,borrowed
7567,6788,available
7568,6789,borrowed
7569,6790,borrowed
7570,6791,borrowed
7571,6792,borrowed
7572,6793,out of stock
7573,6794,available
7574,6795,borrowed
7575,6796,out of stock
7576,6797,out of stock
7577,6798,out of stock
7578,6799,out of stock
7579,6800,out of stock
7580,6801,available
7581,6802,out of stock
7582,6803,available
7583,6804,out of stock
7584,6805,available
7585,6806,borrowed
7586,6807,available
7587,6808,out of stock
7588,6809,borrowed
7589,6810,borrowed
7590,6811,borrowed
7591,6812,available
7592,6813,borrowed
7593,6814,available
7594,6815,available
7595,6816,available
7596,6817,available
7597,6818,borrowed
7598,6819,borrowed
7599,6820,available
7600,6821,out of stock
7601,6822,out of stock
7602,6823,available
7603,6824,borrowed
7604,6825,available
7605,6826,borrowed
7606,6827,available
7607,6828,borrowed
7608,6829,available
7609,6830,out of stock
7610,6831,out of stock
7611,6832,out of stock
7612,6833,available
7613,6834,available
7614,6835,borrowed
7615,6836,borrowed
7616,6837,available
7617,6838,borrowed
7618,6839,available
7619,6840,out of stock
7620,6841,borrowed
7621,6842,out of stock
7622,6843,borrowed
7623,6844,available
7624,6845,borrowed
7625,6846,available
7626,6847,available
7627,6848,out of stock
7628,6849,borrowed
7629,6850,out of stock
7630,6851,available
7631,6852,available
7632,6853,out of stock
7633,6854,available
7634,6855,available
7635,6856,borrowed
7636,6857,available
7637,6858,borrowed
7638,6859,out of stock
7639,6860,borrowed
7640,6861,out of stock
7641,6862,out of stock
7642,6863,out of stock
7643,6864,out of stock
7644,6865,out of stock
7645,6866,available
7646,6867,borrowed
7647,6868,available
7648,6869,out of stock
7649,6870,available
7650,6871,borrowed
7651,6872,available
7652,6873,available
7653,6874,borrowed
7654,6875,borrowed
7655,6876,available
7656,6877,available
7657,6878,available
7658,6879,out of stock
7659,6880,out of stock
7660,6881,out of stock
7661,6882,out of stock
7662,6883,out of stock
7663,6884,out of stock
7664,6885,borrowed
7665,6886,borrowed
7666,6887,available
7667,6888,borrowed
7668,6889,available
7669,6890,out of stock
7670,6891,borrowed
7671,6892,out of stock
7672,6893,out of stock
7673,6894,available
7674,6895,borrowed
7675,6896,borrowed
7676,6897,borrowed
7677,6898,available
7678,6899,available
7679,6900,available
7680,6901,out of stock
7681,6902,out of stock
7682,6903,available
7683,6904,out of stock
7684,6905,available
7685,6906,out of stock
7686,6907,available
7687,6908,borrowed
7688,6909,out of stock
7689,6910,available
7690,6911,borrowed
7691,6912,borrowed
7692,6913,borrowed
7693,6914,available
7694,6915,out of stock
7695,6916,out of stock
7696,6917,available
7697,6918,out of stock
7698,6919,available
7699,6920,borrowed
7700,6921,out of stock
7701,6922,out of stock
7702,6923,borrowed
7703,6924,available
7704,6925,out of stock
7705,6926,borrowed
7706,6927,out of stock
7707,6928,available
7708,6929,out of stock
7709,6930,borrowed
7710,6931,available
7711,6932,borrowed
7712,6933,available
7713,6934,borrowed
7714,6935,borrowed
7715,6936,borrowed
7716,6937,out of stock
7717,6938,borrowed
7718,6939,available
7719,6940,out of stock
7720,6941,available
7721,6942,available
7722,6943,out of stock
7723,6944,out of stock
7724,6945,out of stock
7725,6946,out of stock
7726,6947,available
7727,6948,out of stock
7728,6949,out of stock
7729,6950,available
7730,6951,borrowed
7731,6952,available
7732,6953,available
7733,6954,borrowed
7734,6955,borrowed
7735,6956,available
7736,6957,out of stock
7737,6958,borrowed
7738,6959,out of stock
7739,6960,borrowed
7740,6961,borrowed
7741,6962,available
7742,6963,available
7743,6964,out of stock
7744,6965,out of stock
7745,6966,available
7746,6967,available
7747,6968,out of stock
7748,6969,borrowed
7749,6970,out of stock
7750,6971,available
7751,6972,available
7752,6973,out of stock
7753,6974,available
7754,6975,out of stock
7755,6976,out of stock
7756,6977,borrowed
7757,6978,out of stock
7758,6979,out of stock
7759,6980,available
7760,6981,borrowed
7761,6982,out of stock
7762,6983,available
7763,6984,borrowed
7764,6985,borrowed
7765,6986,available
7766,6987,out of stock
7767,6988,borrowed
7768,6989,out of stock
7769,6990,borrowed
7770,6991,borrowed
7771,6992,available
7772,6993,available
7773,6994,out of stock
7774,6995,borrowed
7775,6996,borrowed
7776,6997,borrowed
7777,6998,out of stock
7778,6999,available
7779,7000,available
7780,7001,out of stock
7781,7002,available
7782,7003,borrowed
7783,7004,available
7784,7005,available
7785,7006,borrowed
7786,7007,available
7787,7008,available
7788,7009,borrowed
7789,7010,borrowed
7790,7011,out of stock
7791,7012,out of stock
7792,7013,borrowed
7793,7014,out of stock
7794,7015,out of stock
7795,7016,available
7796,7017,available
7797,7018,available
7798,7019,available
7799,7020,out of stock
7800,7021,borrowed
7801,7022,borrowed
7802,7023,out of stock
7803,7024,available
7804,7025,out of stock
7805,7026,borrowed
7806,7027,borrowed
7807,7028,available
7808,7029,available
7809,7030,out of stock
7810,7031,out of stock
7811,7032,available
7812,7033,out of stock
7813,7034,borrowed
7814,7035,available
7815,7036,borrowed
7816,7037,borrowed
7817,7038,out of stock
7818,7039,borrowed
7819,7040,borrowed
7820,7041,borrowed
7821,7042,available
7822,7043,available
7823,7044,borrowed
7824,7045,out of stock
7825,7046,out of stock
7826,7047,available
7827,7048,out of stock
7828,7049,borrowed
7829,7050,borrowed
7830,7051,available
7831,7052,out of stock
7832,7053,available
7833,7054,available
7834,7055,available
7835,7056,available
7836,7057,borrowed
7837,7058,available
7838,7059,available
7839,7060,borrowed
7840,7061,available
7841,7062,borrowed
7842,7063,available
7843,7064,available
7844,7065,available
7845,7066,borrowed
7846,7067,available
7847,7068,out of stock
7848,7069,out of stock
7849,7070,available
7850,7071,available
7851,7072,borrowed
7852,7073,out of stock
7853,7074,out of stock
7854,7075,borrowed
7855,7076,borrowed
7856,7077,available
7857,7078,available
7858,7079,available
7859,7080,available
7860,7081,out of stock
7861,7082,available
7862,7083,out of stock
7863,7084,available
7864,7085,available
7865,7086,borrowed
7866,7087,out of stock
7867,7088,borrowed
7868,7089,out of stock
7869,7090,borrowed
7870,7091,available
7871,7092,out of stock
7872,7093,available
7873,7094,available
7874,7095,available
7875,7096,available
7876,7097,available
7877,7098,out of stock
7878,7099,borrowed
7879,7100,available
7880,7101,available
7881,7102,available
7882,7103,available
7883,7104,out of stock
7884,7105,out of stock
7885,7106,out of stock
7886,7107,out of stock
7887,7108,borrowed
7888,7109,borrowed
7889,7110,out of stock
7890,7111,out of stock
7891,7112,borrowed
7892,7113,available
7893,7114,borrowed
7894,7115,borrowed
7895,7116,available
7896,7117,borrowed
7897,7118,borrowed
7898,7119,out of stock
7899,7120,available
7900,7121,available
7901,7122,out of stock
7902,7123,out of stock
7903,7124,out of stock
7904,7125,borrowed
7905,7126,borrowed
7906,7127,borrowed
7907,7128,available
7908,7129,out of stock
7909,7130,out of stock
7910,7131,available
7911,7132,out of stock
7912,7133,out of stock
7913,7134,borrowed
7914,7135,borrowed
7915,7136,out of stock
7916,7137,available
7917,7138,available
7918,7139,borrowed
7919,7140,available
7920,7141,available
7921,7142,out of stock
7922,7143,out of stock
7923,7144,available
7924,7145,borrowed
7925,7146,out of stock
7926,7147,available
7927,7148,available
7928,7149,out of stock
7929,7150,available
7930,7151,borrowed
7931,7152,out of stock
7932,7153,available
7933,7154,available
7934,7155,available
7935,7156,borrowed
7936,7157,out of stock
7937,7158,available
7938,7159,borrowed
7939,7160,borrowed
7940,7161,available
7941,7162,available
7942,7163,out of stock
7943,7164,available
7944,7165,out of stock
7945,7166,available
7946,7167,out of stock
7947,7168,available
7948,7169,available
7949,7170,borrowed
7950,7171,out of stock
7951,7172,available
7952,7173,available
7953,7174,borrowed
7954,7175,out of stock
7955,7176,available
7956,7177,available
7957,7178,available
7958,7179,available
7959,7180,out of stock
7960,7181,out of stock
7961,7182,out of stock
7962,7183,available
7963,7184,borrowed
7964,7185,out of stock
7965,7186,available
7966,7187,borrowed
7967,7188,out of stock
7968,7189,available
7969,7190,borrowed
7970,7191,available
7971,7192,out of stock
7972,7193,out of stock
7973,7194,available
7974,7195,out of stock
7975,7196,available
7976,7197,borrowed
7977,7198,out of stock
7978,7199,borrowed
7979,7200,out of stock
7980,7201,available
7981,7202,borrowed
7982,7203,out of stock
7983,7204,borrowed
7984,7205,available
7985,7206,borrowed
7986,7207,available
7987,7208,out of stock
7988,7209,out of stock
7989,7210,available
7990,7211,borrowed
7991,7212,out of stock
7992,7213,out of stock
7993,7214,available
7994,7215,borrowed
7995,7216,borrowed
7996,7217,borrowed
7997,7218,borrowed
7998,7219,borrowed
7999,7220,out of stock
8000,7221,borrowed
8001,7222,borrowed
8002,7223,borrowed
8003,7224,available
8004,7225,available
8005,7226,available
8006,7227,borrowed
8007,7228,available
8008,7229,borrowed
8009,7230,available
8010,7231,out of stock
8011,7232,available
8012,7233,available
8013,7234,out of stock
8014,7235,out of stock
8015,7236,out of stock
8016,7237,borrowed
8017,7238,out of stock
8018,7239,borrowed
8019,7240,available
8020,7241,out of stock
8021,7242,borrowed
8022,7243,borrowed
8023,7244,borrowed
8024,7245,out of stock
8025,7246,borrowed
8026,7247,available
8027,7248,available
8028,7249,available
8029,7250,out of stock
8030,7251,borrowed
8031,7252,available
8032,7253,borrowed
8033,7254,available
8034,7255,available
8035,7256,borrowed
8036,7257,borrowed
8037,7258,available
8038,7259,out of stock
8039,7260,out of stock
8040,7261,borrowed
8041,7262,out of stock
8042,7263,available
8043,7264,out of stock
8044,7265,borrowed
8045,7266,available
8046,7267,out of stock
8047,7268,out of stock
8048,7269,out of stock
8049,7270,out of stock
8050,7271,borrowed
8051,7272,available
8052,7273,borrowed
8053,7274,out of stock
8054,7275,out of stock
8055,7276,out of stock
8056,7277,available
8057,7278,out of stock
8058,7279,out of stock
8059,7280,available
8060,7281,borrowed
8061,7282,out of stock
8062,7283,out of stock
8063,7284,out of stock
8064,7285,borrowed
8065,7286,out of stock
8066,7287,borrowed
8067,7288,out of stock
8068,7289,out of stock
8069,7290,borrowed
8070,7291,out of stock
8071,7292,out of stock
8072,7293,available
8073,7294,borrowed
8074,7295,borrowed
8075,7296,out of stock
8076,7297,available
8077,7298,available
8078,7299,available
8079,7300,out of stock
8080,7301,out of stock
8081,7302,available
8082,7303,available
8083,7304,available
8084,7305,out of stock
8085,7306,out of stock
8086,7307,borrowed
8087,7308,borrowed
8088,7309,borrowed
8089,7310,borrowed
8090,7311,out of stock
8091,7312,borrowed
8092,7313,available
8093,7314,out of stock
8094,7315,borrowed
8095,7316,available
8096,7317,borrowed
8097,7318,out of stock
8098,7319,out of stock
8099,7320,borrowed
8100,7321,available
8101,7322,borrowed
8102,7323,borrowed
8103,7324,available
8104,7325,borrowed
8105,7326,available
8106,7327,available
8107,7328,borrowed
8108,7329,out of stock
8109,7330,out of stock
8110,7331,borrowed
8111,7332,borrowed
8112,7333,available
8113,7334,available
8114,7335,available
8115,7336,available
8116,7337,available
8117,7338,borrowed
8118,7339,borrowed
8119,7340,borrowed
8120,7341,borrowed
8121,7342,borrowed
8122,7343,out of stock
8123,7344,borrowed
8124,7345,available
8125,7346,out of stock
8126,7347,available
8127,7348,borrowed
8128,7349,out of stock
8129,7350,available
8130,7351,out of stock
8131,7352,available
8132,7353,available
8133,7354,borrowed
8134,7355,out of stock
8135,7356,borrowed
8136,7357,available
8137,7358,out of stock
8138,7359,borrowed
8139,7360,borrowed
8140,7361,out of stock
8141,7362,out of stock
8142,7363,out of stock
8143,7364,out of stock
8144,7365,borrowed
8145,7366,borrowed
8146,7367,available
8147,7368,out of stock
8148,7369,available
8149,7370,out of stock
8150,7371,out of stock
8151,7372,available
8152,7373,borrowed
8153,7374,borrowed
