,authorid,Author
6397,7397,Douglas Coupland
6398,7398,E.L. James
6399,7399,Roy Huff
6400,7400,John     Fitzgerald
6401,7401,Julie Bailes
6402,7402,Mahmoud Dowlatabadi
6403,7403,Scott Eder
6404,7404,Patricia Cornwell
6405,7405,John Vaillant
6406,7406,Ellen Hopkins
6407,7407,L.P. Hartley
6408,7408,Francis Otieno
6409,7409,Jami Brumfield
6410,7410,Melinda De Ross
6411,7411,William Shakespeare
6412,7412,Kannadasan
6413,7413,Biz Stone
6414,7414,Lars Saabye Christensen
6415,7415,Lilian Jade
6416,7416,Diane Redfield Massie
6417,7417,Owen H. Lewis
6418,7418,Garth Stein
6419,7419,Robin S. Sharma
6420,7420,Deborah Harkness
6421,7421,Ken Follett
6422,7422,Karen  Clark
6423,7423,James Patterson
6424,7424,Richard Dawkins
6425,7425,A.G. Liam
6426,7426,Kathleen Baldwin
6427,7427,Sarah Andersen
6428,7428,A.E. Nasr
6429,7429,Ransom Riggs
6430,7430,Erich Segal
6431,7431,Sharlyn G. Branson
6432,7432,Sharlyn G. Branson
6433,7433,Sharlyn G. Branson
6434,7434,Sharlyn G. Branson
6435,7435,Success Tax Professionals
6436,7436,Yvonne Parks
6437,7437,Thomas King
6438,7438,Ron Millicent
6439,7439,CrashLaneNews.com
6440,7440,Julie-Anne Gamble
6441,7441,Matt Haig
6442,7442,احمد شاملو
6443,7443,Andrew Katz
6444,7444,Bill Morgenstein
6445,7445,Tom Lutz
6446,7446,Alexandra Bracken
6447,7447,Miruna Drăghici
6448,7448,Muhammad M. Khan
6449,7449,Janet Evanovich
6450,7450,Angeline Gallant
6451,7451,Michael Chabon
6452,7452,Lisa Lutz
6453,7453,Diane L. Kowalyshyn
6454,7454,Carol Ryrie Brink
6455,7455,Arthur C. Clarke
6456,7456,Stephanie  Land
6457,7457,Freida McFadden
6458,7458,Mallory M. O'Connor
6459,7459,Suzanne Fisher Staples
6460,7460,Terry Brooks
6461,7461,Barry Glassner
6462,7462,Marge Piercy
6463,7463,Elizabeth Flock
6464,7464,Palden Gyatso
6465,7465,Charles  Williams
6466,7466,Neal Shusterman
6467,7467,Randy Alcorn
6468,7468,J. Krishnamurti
6469,7469,Patricia Briggs
6470,7470,Karen Marie Moning
6471,7471,Pema Chödrön
6472,7472,Joseph Bédier
6473,7473,Josh Sundquist
6474,7474,P.G. Wodehouse
6475,7475,William A. Nolen
6476,7476,Mary Renault
6477,7477,Kahlil Gibran
6478,7478,Sam Walton
6479,7479,Kathryn Morgan Parry
6480,7480,Maria Johnsen
6481,7481,Maria Johnsen
6482,7482,B.R. Ambedkar
6483,7483,Charles  Mahoney
6484,7484,Harry Leslie Smith
6485,7485,Jonas     Lee
6486,7486,Tui T. Sutherland
6487,7487,Tamora Pierce
6488,7488,Roald Dahl
6489,7489,Joe Praveen Sequeira
6490,7490,Scott Hildreth
6491,7491,L.J. Martin
6492,7492,Stan Findus
6493,7493,Germany Kent
6494,7494,S.J. Hermann
6495,7495,Eliott Behar
6496,7496,Kira Adams
6497,7497,Jay Kristoff
6498,7498,Albert Cohen
6499,7499,James Clavell
6500,7500,Sheridan Cooper
6501,7501,Sean Patrick
6502,7502,S. O'Sade
6503,7503,Kate Douglas Wiggin
6504,7504,Kyla Stone
6505,7505,Lucian Bane
6506,7506,Gil Courtemanche
6507,7507,Elizabeth Peters
6508,7508,Jay Baron Nicorvo
6509,7509,Mark D.  Campbell
6510,7510,Phil Philips
6511,7511,Robert Schwartz
6512,7512,Misty Mount
6513,7513,C.S.  Johnson
6514,7514,Heather  Renee
6515,7515,Doris Lessing
6516,7516,Julie-Anne Gamble
6517,7517,Anthony Doerr
6518,7518,A.J. Finn
6519,7519,Cece Whittaker
6520,7520,Mimi Novic
6521,7521,David Baldacci
6522,7522,R.J. Palacio
6523,7523,Pierre Rehov
6524,7524,Ken Follett
6525,7525,Colleen Hoover
6526,7526,Reniel Anca
6527,7527,Harriet Lerner
6528,7528,Marsha Norman
6529,7529,David Packard
6530,7530,Brendon Burchard
6531,7531,Elly Griffiths
6532,7532,Fran Dorf
6533,7533,Ludwig von Mises
6534,7534,Neale Donald Walsch
6535,7535,Clay Shirky
6536,7536,Amber Green
6537,7537,Elizabeth Lowell
6538,7538,Ernesto Sábato
6539,7539,Agatha Christie
6540,7540,Hlovate
6541,7541,J.R. Ward
6542,7542,David  Niven
6543,7543,Roger Crowley
6544,7544,Marcelle Bartolo-Abela
6545,7545,Wilhelm Reich
6546,7546,Sharon Creech
6547,7547,Jenna Galicki
6548,7548,H.P. Lovecraft
6549,7549,Andrei Platonov
6550,7550,Clive Barker
6551,7551,Francis Otieno
6552,7552,Margaret Weis
6553,7553,V.C. Andrews
6554,7554,Tamora Pierce
6555,7555,Rick DeStefanis
6556,7556,Natalie Vellacott
6557,7557,Toby Stone
6558,7558,Arie Farnam
6559,7559,Michael Arthur Bucko
6560,7560,Frank van der Kok
6561,7561,Jordi Sierra i Fabra
6562,7562,Dale S. Ailes
6563,7563,أحمد أبو هيبة
6564,7564,Anne Elisabeth Stengl
6565,7565,Sarah J. Schmitt
6566,7566,Anonymous
6567,7567,Sherrell Moore-Tucker
6568,7568,Kathleen Baldwin
6569,7569,Kathleen Baldwin
6570,7570,Riel Nason
6571,7571,Shin Kyung-sook
6572,7572,Ali Abbass
6573,7573,Margaret  Kelleher
6574,7574,"Maxine Patterson, James; Paetro"
6575,7575,Jojo Moyes
6576,7576,Amie Kaufman
6577,7577,Colleen Hoover
6578,7578,Adam Kay
6579,7579,Lisa Gardner
6580,7580,Imam Abul-Husain Muslim
6581,7581,Shawna  James
6582,7582,Ian Rankin
6583,7583,Tamora Pierce
6584,7584,Mark Sanborn
6585,7585,Eric Idle
6586,7586,Patricia MacLachlan
6587,7587,Keith Ferrazzi
6588,7588,P.D. James
6589,7589,Peter Hollings
6590,7590,María Mendoza
6591,7591,Ahlam Mosteghanemi
6592,7592,Pat Conroy
6593,7593,Julie Garwood
6594,7594,Robert Jordan
6595,7595,Ian McEwan
6596,7596,Nawal El Saadawi
6597,7597,Horace McCoy
6598,7598,Lisa Kleypas
6599,7599,Jennifer L. Armentrout
6600,7600,Scott S. Haraburda
6601,7601,Sarah Dessen
6602,7602,William  Gibson
6603,7603,Jim Butcher
6604,7604,Chelsea Handler
6605,7605,Antonia Fraser
6606,7606,Trenton Lee Stewart
6607,7607,Mika Waltari
6608,7608,Cornelia Funke
6609,7609,Francis Otieno
6610,7610,James Chalk
6611,7611,H.W. Janson
6612,7612,Jami Brumfield
6613,7613,John Fante
6614,7614,Phillip Tomasso III
6615,7615,Toula Mavridou-Messer
6616,7616,Cath Staincliffe
6617,7617,Jenny Hammerle
6618,7618,Cristin Harber
6619,7619,Chisto Healy
6620,7620,Raymond Carver
6621,7621,Cole Sisco
6622,7622,T.L. Swan
6623,7623,Anthony Horowitz
6624,7624,Janet  Edwards
6625,7625,Gianni Perticaroli
6626,7626,Rob Buyea
6627,7627,Karl Marx
6628,7628,Felix O. Hartmann
6629,7629,Jeannette Walls
6630,7630,M. Benjamin Woodall
6631,7631,Abhinav Kushwaha
6632,7632,Natomi Karkael
6633,7633,C.S.  Johnson
6634,7634,Martin Luther
6635,7635,Harry Mulisch
6636,7636,Heather  Renee
6637,7637,Brittany Cavallaro
6638,7638,Julie-Anne Gamble
6639,7639,Ann Leckie
6640,7640,Elly Griffiths
6641,7641,Andrew R.  Williams
6642,7642,Suzanne Collins
6643,7643,David Baldacci
6644,7644,Tony Hillerman
6645,7645,Marisa  Urgo
6646,7646,Marie Montine
6647,7647,Mason Currey
6648,7648,Walter Mischel
6649,7649,Jerry  Colonna
6650,7650,Jeffrey K. Liker
6651,7651,James Patterson
6652,7652,Douglas A. Blackmon
6653,7653,Melvyn Bragg
6654,7654,Terry Brooks
6655,7655,Julian F. Thompson
6656,7656,Tracy Chevalier
6657,7657,Amber Green
6658,7658,Watchman Nee
6659,7659,G.K. Chesterton
6660,7660,Dan Senor
6661,7661,ياسر حارب
6662,7662,Melina Marchetta
6663,7663,Anton Chekhov
6664,7664,Esphyr Slobodkina
6665,7665,Oliver Sacks
6666,7666,Ralph Helfer
6667,7667,Hlovate
6668,7668,Iain Parke
6669,7669,Saratchandra Chattopadhyay
6670,7670,Deborah Curtis
6671,7671,Aimee Carter
6672,7672,Robin Hobb
6673,7673,Peter M. Senge
6674,7674,Irshad Manji
6675,7675,Richard K. Morgan
6676,7676,R.S. Belcher
6677,7677,Timothy F. Bouvine
6678,7678,Dennis M. (Pap) Dupuis
6679,7679,Dan Waldschmidt
6680,7680,Manuel Kraus
6681,7681,Irum Zahra
6682,7682,Dan Simmons
6683,7683,Michael Kroft
6684,7684,JoAnn Rackear Goldrich
6685,7685,Marilynne Robinson
6686,7686,Cassandra Clare
6687,7687,Susana Franco
6688,7688,Kathleen Baldwin
6689,7689,Elora Mitchell
6690,7690,Samuel Beckett
6691,7691,David Ebershoff
6692,7692,Huey P. Newton
6693,7693,Hezi Medina
6694,7694,Jane B.
6695,7695,Mike Scantlebury
6696,7696,Bruce H. Lipton
6697,7697,Jonathan Weiner
6698,7698,C.S.  Johnson
6699,7699,Steve Toltz
6700,7700,Tamuna Tsertsvadze
6701,7701,Ann Aguirre
6702,7702,Muhammad al-Tirmidhi
6703,7703,Charlaine Harris
6704,7704,Michael Gruber
6705,7705,Ramit Sethi
6706,7706,Rebecca West
6707,7707,Janet Evanovich
6708,7708,Bailey Cates
6709,7709,Billy Graham
6710,7710,Max Lucado
6711,7711,Khushwant Singh
6712,7712,Sarah Dessen
6713,7713,Stephen E. Robinson
6714,7714,Väinö Linna
6715,7715,Charles Frazier
6716,7716,Dharamvir Bharati
6717,7717,Jeff W. Horton
6718,7718,A.M. Homes
6719,7719,David Wiesner
6720,7720,W. Chan Kim
6721,7721,Nicky Cruz
6722,7722,Sudha Murty
6723,7723,Ginny Rorby
6724,7724,Ray Bradbury
6725,7725,Cormac McCarthy
6726,7726,Shilpi Somaya Gowda
6727,7727,Laura  McBride
6728,7728,Bertrand Russell
6729,7729,Bruce Bueno de Mesquita
6730,7730,Leonard Belmont
6731,7731,Shannon Messenger
6732,7732,Vergílio Ferreira
6733,7733,Sebastian Faulks
6734,7734,Megan Shepherd
6735,7735,J.S. Eades
6736,7736,Thomas Sweeney
6737,7737,Polly Becks
6738,7738,Tony Yarbro
6739,7739,Shanaya Taneja
6740,7740,Jesse Andrews
6741,7741,Ben Elton
6742,7742,Arthur C. Clarke
6743,7743,Georgia Cates
6744,7744,V.C. Andrews
6745,7745,Colleen Hoover
6746,7746,Amit Ray
6747,7747,Frank Herbert
6748,7748,Khushwant Singh
6749,7749,Brian Platzer
6750,7750,Jenn Sadai
6751,7751,Julie Berry
6752,7752,C.G. Jung
6753,7753,Hertz Nazaire
6754,7754,Elizabeth Smart
6755,7755,Diamond Burks
6756,7756,Susan Trott
6757,7757,Jang Jin-sung
6758,7758,Leigh Podgorski
6759,7759,Raquel Fletcher
6760,7760,YOON  NICOLA
6761,7761,Heather  Renee
6762,7762,Dan Brown
6763,7763,Cece Whittaker
6764,7764,Lisa McMann
6765,7765,David Mitchell
6766,7766,A.G. Riddle
6767,7767,Olivia Hawker
6768,7768,Annejet van der Zijl
6769,7769,Anthony Doerr
6770,7770,Richard Powers
6771,7771,Emma Donoghue
6772,7772,Bernardine Evaristo
6773,7773,Richard Price
6774,7774,Beverly Cleary
6775,7775,Robert B. Cialdini
6776,7776,Martha R Bireda
6777,7777,L. Eveland
6778,7778,Eric Jerome Dickey
6779,7779,Jillian Cantor
6780,7780,Louise Erdrich
6781,7781,Barbara Wood
6782,7782,Ruby Side Thompson
6783,7783,Ursula K. Le Guin
6784,7784,Alice Munro
6785,7785,Orhan Pamuk
6786,7786,Frank E. Peretti
6787,7787,Jon McGregor
6788,7788,Alexandre Herculano
6789,7789,Annie Dillard
6790,7790,Nicholas Sparks
6791,7791,John Katzenbach
6792,7792,Ralph Waldo Emerson
6793,7793,Leon Uris
6794,7794,Renee Lee Fisher
6795,7795,Sayed Qutb
6796,7796,Neale Donald Walsch
6797,7797,Jerry Spinelli
6798,7798,Pearl S. Buck
6799,7799,Brian K. Vaughan
6800,7800,Joel Hunter Gun
6801,7801,Jamie  Mason
6802,7802,Bertolt Brecht
6803,7803,M.T. Anderson
6804,7804,Michael R. Mundy
6805,7805,Robin Hobb
6806,7806,Jennifer L. Armentrout
6807,7807,Jaye L. Knight
6808,7808,Jaye L. Knight
6809,7809,Daniel Keyes
6810,7810,Michael J. Lovaglia
6811,7811,Suzanne Wright
6812,7812,Sarai Henderson
6813,7813,E.N. Nasimi
6814,7814,Robert Jordan
6815,7815,Colleen Thatcher
6816,7816,Brent Weeks
6817,7817,Lisa Mathisen
6818,7818,Mindy McGinnis
6819,7819,Beanie Sigel
6820,7820,Tessa Clare
6821,7821,Marilynne Robinson
6822,7822,G.M.T. Schuilling
6823,7823,Stef Kramer
6824,7824,Elena Favilli
6825,7825,Lee Child
6826,7826,J.J. Sorel
6827,7827,Joe Hilley
6828,7828,أبو داود السجستاني
6829,7829,Louis Bayard
6830,7830,Agatha Christie
6831,7831,Barry Kirwan
6832,7832,Jon Kabat-Zinn
6833,7833,Julia Donaldson
6834,7834,Jonah Berger
6835,7835,Scott Jurek
6836,7836,Julie Mannino
6837,7837,E. Nesbit
6838,7838,Philip Caputo
6839,7839,Joshua Harris
6840,7840,Adelle Laudan
6841,7841,Flann O'Brien
6842,7842,L. Ron Hubbard
6843,7843,Sandra       Brown
6844,7844,Gary Paulsen
6845,7845,Kaira Rouda
6846,7846,H.W. Brands
6847,7847,Terry Goodkind
6848,7848,Francis Chan
6849,7849,Donna Russo Morin
6850,7850,Ernesto Sábato
6851,7851,Paul Rusesabagina
6852,7852,Julia Quinn
6853,7853,Apostolate of the Divine Heart
6854,7854,J.C. Eggleton
6855,7855,Flann O'Brien
6856,7856,Agatha Christie
6857,7857,Jean-Paul Sartre
6858,7858,Christopher Paolini
6859,7859,Peter Matthiessen
6860,7860,Kemka Ezinwo
6861,7861,Amélie Nothomb
6862,7862,Lisa McMann
6863,7863,J.M. Northup
6864,7864,Alejandra Díaz Mattoni
6865,7865,Sasha Marshall
6866,7866,Buster Wellman
6867,7867,O.L. Ramos
6868,7868,E.A. Stripling
6869,7869,T.K. Thorne
6870,7870,Ginny Rorby
6871,7871,George W. Bush
6872,7872,Victoria Aveyard
6873,7873,Leslie Wolfe
6874,7874,S.   Ferguson
6875,7875,Lisa Gardner
6876,7876,Daniel Davidsohn
6877,7877,S.T. Phillips
6878,7878,Steven D. Orr
6879,7879,Helen C. Escott
6880,7880,Syquan Perrett
6881,7881,Ron Millicent
6882,7882,Anthony Doerr
6883,7883,Alexander Helas
6884,7884,Firoozeh Dumas
6885,7885,Roberto F. Canducci
6886,7886,Tom Clancy
6887,7887,Scott Pratt
6888,7888,Maggie Stiefvater
6889,7889,Andrew Shaffer
6890,7890,Kiki Denis
6891,7891,Jo Nesbø
6892,7892,Alyssa Cole
6893,7893,Carlos Ruiz Zafón
6894,7894,Marie Montine
6895,7895,Helen Grigsby Doss
6896,7896,Michael E. Porter
6897,7897,Phil Knight
6898,7898,Meg Gardiner
6899,7899,Dave Ramsey
6900,7900,Greg McKeown
6901,7901,M.R. Noble
6902,7902,Ernest Becker
6903,7903,عائض القرني
6904,7904,Laura Pedersen
6905,7905,"Diedra ""DD"" Holley"
6906,7906,Belva Plain
6907,7907,Elisabeth Elliot
6908,7908,Alan W. Watts
6909,7909,Brian L. Weiss
6910,7910,Carl Hiaasen
6911,7911,Norman Maclean
6912,7912,Brendan Behan
6913,7913,Marian Leighton
6914,7914,Anne Michaels
6915,7915,Warren St. John
6916,7916,Gary D. Henry
6917,7917,Christopher Booker
6918,7918,Zülfü Livaneli
6919,7919,Malvina G. Vogel
6920,7920,Sherri Hayes
6921,7921,A.G. Betts
6922,7922,Denise Harvey
6923,7923,Kim Iverson Headlee
6924,7924,serenity finlay
6925,7925,Simon Wiesenthal
6926,7926,Ann Brashares
6927,7927,Pierre Berton
6928,7928,Anna Gallegos
6929,7929,Ama Ata Aidoo
6930,7930,James Stoddard
6931,7931,Richard Atwater
6932,7932,Alejo Carpentier
6933,7933,Jeff Minerd
6934,7934,David    Carter
6935,7935,Leigh Bardugo
6936,7936,Marissa Meyer
6937,7937,William Peter Blatty
6938,7938,Julie-Anne Gamble
6939,7939,Nora Roberts
6940,7940,Luna Miller
6941,7941,Catherine Steadman
6942,7942,George Saunders
6943,7943,Rachel Caine
6944,7944,Joy F Hilley
6945,7945,Richard Sprout
6946,7946,أحمد بن شعيب النسائي
6947,7947,Tamuna Tsertsvadze
6948,7948,Maria V. Snyder
6949,7949,Pierce Brown
6950,7950,Barb Rosenstock
6951,7951,Paul Scott
6952,7952,Ludwig Wittgenstein
6953,7953,Ron Felt
6954,7954,Huston Smith
6955,7955,Mary Jo Putney
6956,7956,John Perkins
6957,7957,Michael J. Behe
6958,7958,Tony Reinke
6959,7959,Nancy Willard
6960,7960,Anthony Burgess
6961,7961,Khelsey Jackson
6962,7962,George MacDonald Fraser
6963,7963,Tarryn Fisher
6964,7964,Ted Dekker
6965,7965,Ambrose Vendetto Bruno
6966,7966,Leonard Kim
6967,7967,Sabahattin Ali
6968,7968,Jody   Brown
6969,7969,Cornelis Klein
6970,7970,A.I. Alexen
6971,7971,İhsan Oktay Anar
6972,7972,Elizabeth von Arnim
6973,7973,Josh Axe
6974,7974,Margaret Laurence
6975,7975,Howard Kaplan
6976,7976,Hannah Hart
6977,7977,Éric-Emmanuel Schmitt
6978,7978,Kimberly Davis
6979,7979,Jason Reynolds
6980,7980,Carrie Fisher
6981,7981,Daphne du Maurier
6982,7982,Marco Carestia
6983,7983,C.J. Box
6984,7984,Per Anders Fogelström
6985,7985,Mary Ramsey
6986,7986,Arthur Archambeau
6987,7987,Lindsay Eagar
6988,7988,John Grisham
6989,7989,Thomas Pynchon
6990,7990,Friedrich Engels
6991,7991,Robin Hobb
6992,7992,Andrea Camilleri
6993,7993,David Enrich
6994,7994,John Fire Lame Deer
6995,7995,William Manchester
6996,7996,William Maxwell
6997,7997,Saul Bellow
6998,7998,Bertolt Brecht
6999,7999,James C. Collins
7000,8000,Frederick Forsyth
7001,8001,Milan Kundera
7002,8002,Jerzy Kosiński
7003,8003,Kelley Armstrong
7004,8004,Joseph Campbell
7005,8005,Anne McCaffrey
7006,8006,Peter H. Diamandis
7007,8007,Ruby Side Thompson
7008,8008,José Saramago
7009,8009,Bill Willingham
7010,8010,Jayn
7011,8011,Poile Sengupta
7012,8012,Karl Marx
7013,8013,Meriel Brooke
7014,8014,Patricia Reilly Giff
7015,8015,Guillaume Musso
7016,8016,Rachel Joyce
7017,8017,Joseph Conrad
7018,8018,Anna Gallegos
7019,8019,Violet Samuels
7020,8020,Sophie Kinsella
7021,8021,Sara Pappas
7022,8022,Stephanie Rowe
7023,8023,J.R.R. Thorald
7024,8024,Jim Butcher
7025,8025,David Mitchell
7026,8026,Julie-Anne Gamble
7027,8027,Julie-Anne Gamble
7028,8028,Richard P. Rumelt
7029,8029,Andrew Tobias
7030,8030,B.A. Paris
7031,8031,ابن ماجه
7032,8032,Robert A. Heinlein
7033,8033,Misba
7034,8034,Louise Penny
7035,8035,Lynessa Layne
7036,8036,Raymond E. Feist
7037,8037,Mark Twain
7038,8038,Sharon Salzberg
7039,8039,Stacy Juba
7040,8040,Philip Reeve
7041,8041,Conn Iggulden
7042,8042,Jean Toomer
7043,8043,James Herriot
7044,8044,Robert Merle
7045,8045,Gretchen Olson
7046,8046,Sheri S. Tepper
7047,8047,Rob Bell
7048,8048,Irving Stone
7049,8049,Ted Dekker
7050,8050,Allan Gurganus
7051,8051,Jacqueline Wilson
7052,8052,R.D. Laing
7053,8053,Anonymous
7054,8054,David Benatar
7055,8055,Claire Tomalin
7056,8056,Lucian Bane
7057,8057,Rabindranath Tagore
7058,8058,Taylor Rhodes
7059,8059,Elizabeth Lesser
7060,8060,Rajeshwari Chauhan
7061,8061,Jillian Dodd
7062,8062,Maya Van Wagenen
7063,8063,Juls Amor
7064,8064,Stephen          Moore
7065,8065,James Herbert
7066,8066,Kakuzō Okakura
7067,8067,M.J. Thompson
7068,8068,Amy Lou Jenkins
7069,8069,Chinua Achebe
7070,8070,Pat Barker
7071,8071,Med-Ali Mekki
7072,8072,Lucian Bane
7073,8073,Ringo Gene Hayden
7074,8074,Ron Millicent
7075,8075,Marcus Buckingham
7076,8076,Frederik Pohl
7077,8077,Michael Blythe
7078,8078,John Grisham
7079,8079,Robert Jordan
7080,8080,Kristin Hannah
7081,8081,Daniel Silva
7082,8082,Karin Slaughter
7083,8083,Dave Barry
7084,8084,Philip C. Stead
7085,8085,Ada Palmer
7086,8086,Becky  Chambers
7087,8087,James S.A. Corey
7088,8088,George Berkowski
7089,8089,Robert B. Miller
7090,8090,Toni Weschler
7091,8091,Stephen Fry
7092,8092,Mark L. Shurtleff
7093,8093,Paul Scott
7094,8094,Christopher C. Payne
7095,8095,John  Toland
7096,8096,Carsten Jensen
7097,8097,Tom Brown Jr.
7098,8098,Elisabeth Elliot
7099,8099,Apostolate of the Divine Heart
7100,8100,Robert Graves
7101,8101,Kim Harrison
7102,8102,Nora Roberts
7103,8103,Addison Moore
7104,8104,Maud Hart Lovelace
7105,8105,Stephen Greenblatt
7106,8106,Clive Barker
7107,8107,Cathy Cassidy
7108,8108,Emily M. Danforth
7109,8109,Martin E.P. Seligman
7110,8110,Jerry Bridges
7111,8111,Jaime Buckley
7112,8112,John Steakley
7113,8113,Harlan Coben
7114,8114,Kevin Klix
7115,8115,Charlotte Brentwood
7116,8116,Kathy Miner
7117,8117,Teresa Roblin
7118,8118,Melinda Haynes
7119,8119,Frank Herbert
7120,8120,Ashley Winters
7121,8121,Ashley Winters
7122,8122,Sammy Hahn
7123,8123,Joyce Carol Oates
7124,8124,Barbara Vine
7125,8125,Charline Spektor
7126,8126,Robert Jordan
7127,8127,Clarissa Goenawan
7128,8128,Taran Matharu
7129,8129,Laurențiu M. Badea
7130,8130,Jennifer Niven
7131,8131,Naomi Klein
7132,8132,Allen Drury
7133,8133,James  Islington
7134,8134,Lee Child
7135,8135,Brian O'Hare
7136,8136,Jesmyn Ward
7137,8137,Isaac Asimov
7138,8138,Alan Hollinghurst
7139,8139,Carl Novakovich
7140,8140,rosamund-stone-zander
7141,8141,Brendon Burchard
7142,8142,Henning Mankell
7143,8143,Jason Fried
7144,8144,Clayton M. Christensen
7145,8145,Matthew Reilly
7146,8146,Dale A. Jenkins
7147,8147,Beth Powning
7148,8148,علاء الأسواني
7149,8149,Duane Simolke
7150,8150,Ellen Hopkins
7151,8151,Sonia Levitin
7152,8152,P.C. Cast
7153,8153,Allen Ginsberg
7154,8154,Katherine Howe
7155,8155,John Piper
7156,8156,Wolfgang Hohlbein
7157,8157,Anonymous
7158,8158,Alison Weir
7159,8159,Heather Gudenkauf
7160,8160,Robert Merle
7161,8161,Dean Koontz
7162,8162,David R. Montgomery
7163,8163,Carl R. Rogers
7164,8164,Mira Grant
7165,8165,Walt Whitman
7166,8166,M. Mukundan
7167,8167,Chris Colfer
7168,8168,Ravinder Tulsiani
7169,8169,Aravind Adiga
7170,8170,J.R.R. Tolkien
7171,8171,Christine Blackthorn
7172,8172,Sinclair Lewis
7173,8173,George Gamow
7174,8174,Kol Anderson
7175,8175,Oluwakemi Omowaire
7176,8176,Nikita
7177,8177,Amber Bird
7178,8178,Mason Sabre
7179,8179,Evelyn Waugh
7180,8180,Robert Jackson Bennett
7181,8181,Nicky Allen
7182,8182,Rick Riordan
7183,8183,Jay Anson
7184,8184,Walter Isaacson
7185,8185,Teresa Driscoll
7186,8186,Mackenzi Lee
7187,8187,Laura Vanderkam
7188,8188,Caroline Kepnes
7189,8189,Nassim Nicholas Taleb
7190,8190,L. Frank Baum
7191,8191,Marcia Brown
7192,8192,Cherie Priest
7193,8193,Angela Elwell Hunt
7194,8194,W.G. Sebald
7195,8195,David Wilkerson
7196,8196,James M. Kouzes
7197,8197,Daniel Ladinsky
7198,8198,J.I. Packer
7199,8199,David Hume
7200,8200,Jonathan Odell
7201,8201,Wendy Mass
7202,8202,Tijan
7203,8203,Naguib Mahfouz
7204,8204,Tessa de Loo
7205,8205,Virginia Woolf
7206,8206,Richard Flanagan
7207,8207,Gene Brewer
7208,8208,Hampton Sides
7209,8209,R.K. Narayan
7210,8210,Begoña Oro
7211,8211,Travis Adams Irish
7212,8212,Agatha Christie
7213,8213,John Scalzi
7214,8214,Paul        Williams
7215,8215,B.R. Kingsolver
7216,8216,J.R. Ward
7217,8217,J.R. Ward
7218,8218,Penny Reid
7219,8219,Tom McGowen
7220,8220,Susan Ee
7221,8221,Roger Arsht
7222,8222,Yaa Gyasi
7223,8223,Octavia E. Butler
7224,8224,Sterling North
7225,8225,Travis Pearson
7226,8226,Mo Hayder
7227,8227,Ed Lukowich
7228,8228,Walker Percy
7229,8229,Holly Black
7230,8230,Terry Goodkind
7231,8231,Robert G. Williscroft
7232,8232,Rutger Bregman
7233,8233,M.L. Rio
7234,8234,Holly  Jackson
7235,8235,Andy Weir
7236,8236,Maurice Sendak
7237,8237,Jonah Berger
7238,8238,Michael Connelly
7239,8239,Dean Koontz
7240,8240,William McDonough
7241,8241,Louis Sachar
7242,8242,Lloyd Blake
7243,8243,DuBose Heyward
7244,8244,Christina Moss
7245,8245,Jill Paton Walsh
7246,8246,Petronius
7247,8247,Derek Landy
7248,8248,Derek Landy
7249,8249,Robert H. Schuller
7250,8250,Adina Rishe Gewirtz
7251,8251,Émile Zola
7252,8252,Cinda Williams Chima
7253,8253,Peter Carey
7254,8254,Jeff Smith
7255,8255,Robert Louis Stevenson
7256,8256,Melanie Dickerson
7257,8257,Cassandra Clare
7258,8258,Colin Powell
7259,8259,Dashiell Hammett
7260,8260,George Lucas
7261,8261,Mitch Stokes
7262,8262,Samanth Subramanian
7263,8263,Miles  Cameron
7264,8264,Lesley  Elliot
7265,8265,August Strindberg
7266,8266,P. Ritwik
7267,8267,Shannon Hale
7268,8268,Elle Brace
7269,8269,Allana Kephart
7270,8270,Zoe Moor
7271,8271,Anonymous
7272,8272,Jeff  Taylor
7273,8273,Rosemary Sutcliff
7274,8274,Meg Cabot
7275,8275,Jesmyn Ward
7276,8276,Stephen King
7277,8277,Vera Jane Cook
